1-2||Otto Tommila|1|30|24|80|0|4.8|St. Louis|stl|18265448|60||nyr|16.09.2012
1-2||Valio Wendelin|1|21|18|85.7|0|5.1|NY Rangers|nyr|27529605|60||stl|16.09.2012
1-2||Valio Wendelin|1|17|13|76.5|0|4.4|NY Rangers|nyr|27529605|60||stl|15.09.2012
1-2||Otto Tommila|1|33|32|97|0|6.8|St. Louis|stl|18265448|60||nyr|15.09.2012
1-2||Jaroslav Korček|1|36|29|80.6|0|5.1|Toronto|tor|23010996|60|||09.09.2012
1-2||Otto Tommila|1|27|26|96.3|0|6.2|St. Louis|stl|18265448|60||cgy|09.09.2012
1-2||Valio Wendelin|1|29|26|89.7|0|5.9|NY Rangers|nyr|27529605|60||tor|09.09.2012
1-2||Miron Surautsau|1|19|17|89.5|0|5.0|Calgary|cgy|22262697|60||stl|09.09.2012
1-2||Valio Wendelin|1|13|11|84.6|0|4.6|NY Rangers|nyr|27529605|60||tor|08.09.2012
1-2||Otto Tommila|1|34|33|97.1|0|6.8|St. Louis|stl|18265448|60||cgy|08.09.2012
1-2||Jaroslav Korček|1|38|34|89.5|0|6.2|Toronto|tor|23010996|60||cgy|08.09.2012
1-2||Štěpán Vácha|1|24|21|87.5|0|5.3|Calgary|cgy|26146532|60||stl|08.09.2012
1-2||Yuriy Bakhvalov|1|41|33|80.5|0|5.3|Boston|bos|28500438|60||nyr|02.09.2012
1-2||Rafael Zahnd|1|23|22|95.7|0|5.8|Washington|was|26905564|60||tor|02.09.2012
1-2||Radule Jovičić|1|31|27|87.1|0|5.6|Detroit|det|22256530|60||cgy|02.09.2012
1-2||Adam Miček|1|33|26|78.8|0|4.9|LA Kings|lak|26049920|60||stl|02.09.2012
1-2||Valio Wendelin|1|21|17|81|0|4.8|NY Rangers|nyr|27529605|60||bos|02.09.2012
1-2||Jaroslav Korček|1|30|28|93.3|0|5.9|Toronto|tor|23010996|60||bos|02.09.2012
1-2||Miron Surautsau|1|26|21|80.8|0|4.9|Calgary|cgy|22262697|60||det|02.09.2012
1-2||Otto Tommila|1|31|29|93.5|0|6.2|St. Louis|stl|18265448|60||lak|02.09.2012
1-2||Valio Wendelin|1|27|23|85.2|0|5.3|NY Rangers|nyr|27529605|60||bos|01.09.2012
1-2||Rafael Zahnd|1|13|10|76.9|0|4.2|Washington|was|26905564|30.2||tor|01.09.2012
