1-2||Oscar Maudlin|1|36|36|100|1|7.4|Colorado|col|13803905|60||atl|24.07.2011
1-2||Michel Meili|1|31|30|96.8|0|6.3|Atlanta|atl|17152958|60||col|24.07.2011
1-2||Oscar Maudlin|1|26|25|96.2|0|6.0|Colorado|col|13803905|60||atl|23.07.2011
1-1||Michel Meili|1|30|24|80|0|4.8|Atlanta|atl|17152958|60||col|23.07.2011
1-2||Erkki Tella|1|35|33|94.3|0|6.6|NJ Devils|njd|17447808|60||atl|17.07.2011
1-2||Sepp Sluiter|1|29|23|79.3|0|4.7|Anaheim|ana|17113025|60||col|17.07.2011
1-2||Michel Meili|1|18|17|94.4|0|5.4|Atlanta|atl|17152958|60||njd|17.07.2011
1-2||Oscar Maudlin|1|29|26|89.7|0|5.7|Colorado|col|13803905|60||ana|17.07.2011
1-2||Michel Meili|1|25|24|96|0|6.2|Atlanta|atl|17152958|60||njd|16.07.2011
1-2||Oscar Maudlin|1|20|19|95|0|5.6|Colorado|col|13803905|60||ana|16.07.2011
1-2||Erkki Tella|1|21|19|90.5|0|5.2|NJ Devils|njd|17447808|60||atl|16.07.2011
1-2||Sepp Sluiter|1|31|29|93.5|0|6.1|Anaheim|ana|17113025|60||col|16.07.2011
1-2||Michel Meili|1|23|21|91.3|0|5.7|Atlanta|atl|17152958|60||car|10.07.2011
1-2||Erkki Tella|1|22|18|81.8|0|5.0|NJ Devils|njd|17447808|60||tor|10.07.2011
1-2||Aleksandrs Bergsons|1|17|15|88.2|0|4.9|Detroit|det|13123516|28.3166666667||col|10.07.2011
2-2||Manuel Mankovecký|1|25|23|92|0|5.6|Detroit|det|17155279|31.6833333333||col|10.07.2011
1-2||Sepp Sluiter|1|31|29|93.5|0|6.2|Anaheim|ana|17113025|60||stl|10.07.2011
1-2||Marin Bakalov|1|34|29|85.3|0|5.4|Carolina|car|19339743|60||atl|10.07.2011
1-2||Jonatán Pichlač|1|35|30|85.7|0|5.5|Toronto|tor|16825202|60||atl|10.07.2011
1-2||Oscar Maudlin|1|15|15|100|1|5.4|Colorado|col|13803905|60||det|10.07.2011
1-2||Reinis Baltrausis|1|41|34|82.9|0|5.6|St. Louis|stl|20210989|60||ana|10.07.2011
1-2||Marin Bakalov|1|25|23|92|0|5.8|Carolina|car|19339743|60||atl|09.07.2011
1-2||Erkki Tella|1|26|25|96.2|0|6.1|NJ Devils|njd|17447808|60||tor|09.07.2011
1-2||Oscar Maudlin|1|29|26|89.7|0|5.7|Colorado|col|13803905|60||det|09.07.2011
1-2||Reinis Baltrausis|1|25|25|100|1|6.4|St. Louis|stl|20210989|60||ana|09.07.2011
1-2||Michel Meili|1|24|20|83.3|0|5.0|Atlanta|atl|17152958|60||car|09.07.2011
1-2||Jonatán Pichlač|1|29|25|86.2|0|5.4|Toronto|tor|16825202|60||car|09.07.2011
1-2||Aleksandrs Bergsons|1|46|44|95.7|0|7.6|Detroit|det|13123516|60||col|09.07.2011
1-2||Sepp Sluiter|1|22|20|90.9|0|5.2|Anaheim|ana|17113025|60||stl|09.07.2011
1-2||Marin Bakalov|1|15|14|93.3|0|5.2|Carolina|car|19339743|60||nyi|03.07.2011
1-2||Gennaro Parravicini|1|42|37|88.1|0|6.1|Philadelphia|phi|14324984|60||tor|03.07.2011
1-2||Erkki Tella|1|20|20|100|1|6.0|NJ Devils|njd|17447808|60||mtl|03.07.2011
1-2||Jakub Čermák|1|35|31|88.6|0|5.9|Florida|fla|12673994|60||atl|03.07.2011
1-2||Oscar Maudlin|1|16|16|100|1|5.5|Colorado|col|13803905|60||nas|03.07.2011
1-2||Yuriy Baskakov|1|19|15|78.9|0|4.3|Minnesota|min|16218067|30.3166666667||stl|03.07.2011
2-2||Hugo Kukučiak|1|11|10|90.9|0|4.5|Minnesota|min|21342258|29.6833333333||stl|03.07.2011
1-2||Sepp Sluiter|1|22|21|95.5|0|5.7|Anaheim|ana|17113025|60||chi|03.07.2011
1-2||Stan Lackovič|1|20|18|90|0|5.2|San Jose|sjs|23457558|60.95||det|03.07.2011
1-1||Aarno Suntioinen|1|35|28|80|0|4.9|NY Islanders|nyi|13160012|60||car|03.07.2011
1-2||Jonatán Pichlač|1|31|28|90.3|0|6.0|Toronto|tor|16825202|60||car|03.07.2011
1-2||Damian Ackerknecht|1|39|36|92.3|0|6.5|Montreal|mtl|20629504|60||njd|03.07.2011
1-2||Michel Meili|1|21|18|85.7|0|5.1|Atlanta|atl|17152958|60||fla|03.07.2011
1-2||Patrik Kočiš|1|19|15|78.9|0|4.4|Nashville|nas|15189453|25.9333333333||col|03.07.2011
2-2||Ján Džogan|1|21|17|81|0|4.6|Nashville|nas|22670313|34.0666666667||col|03.07.2011
1-2||Reinis Baltrausis|1|27|23|85.2|0|5.5|St. Louis|stl|20210989|60||min|03.07.2011
1-2||Hans-Erik Nørgaard|1|44|39|88.6|0|6.5|Chicago|chi|21156671|60||ana|03.07.2011
1-2||Aleksandrs Bergsons|1|28|27|96.4|0|6.3|Detroit|det|13123516|60||sjs|03.07.2011
1-2||Pēteris Ūsiņš|1|36|32|88.9|0|5.9|NY Islanders|nyi|16041536|60||car|02.07.2011
1-2||Jonatán Pichlač|1|18|18|100|1|5.7|Toronto|tor|16825202|60||car|02.07.2011
1-2||Erkki Tella|1|20|16|80|0|4.7|NJ Devils|njd|17447808|60||mtl|02.07.2011
1-2||Jakub Čermák|1|32|31|96.9|0|6.8|Florida|fla|12673994|60||atl|02.07.2011
1-2||Oscar Maudlin|1|20|20|100|1|5.8|Colorado|col|13803905|60||nas|02.07.2011
1-2||Reinis Baltrausis|1|4|4|100|1|4.4|St. Louis|stl|20210989|60||min|02.07.2011
1-2||Sepp Sluiter|1|20|11|55|0|3.0|Anaheim|ana|17113025|60||chi|02.07.2011
1-2||Aleksandrs Bergsons|1|25|24|96|0|6.0|Detroit|det|13123516|60||sjs|02.07.2011
1-2||Marin Bakalov|1|12|11|91.7|0|4.8|Carolina|car|19339743|60||nyi|02.07.2011
1-2||Gennaro Parravicini|1|31|29|93.5|0|6.0|Philadelphia|phi|14324984|60||tor|02.07.2011
1-2||Damian Ackerknecht|1|38|29|76.3|0|4.8|Montreal|mtl|20629504|60||njd|02.07.2011
1-2||Michel Meili|1|25|23|92|0|5.6|Atlanta|atl|17152958|60||fla|02.07.2011
1-2||Patrik Kočiš|1|47|43|91.5|0|7.1|Nashville|nas|15189453|60||col|02.07.2011
1-1||Yuriy Baskakov|1|46|39|84.8|0|6.0|Minnesota|min|16218067|60||stl|02.07.2011
1-2||Hans-Erik Nørgaard|1|42|37|88.1|0|6.3|Chicago|chi|21156671|60||ana|02.07.2011
1-2||Stan Lackovič|1|4|2|50|0|3.8|San Jose|sjs|23457558|6.5||det|02.07.2011
2-2||Havel Franěk|1|29|25|86.2|0|5.4|San Jose|sjs|14808227|53.5||det|02.07.2011
1-2||Marin Bakalov|1|17|17|100|1|5.5|Carolina|car|19339743|60||chi|26.06.2011
1-2||Manuel Mankovecký|1|13|13|100|1|5.4|Detroit|det|17155279|60||tbl|26.06.2011
1-2||Jakub Čermák|1|15|14|93.3|0|5.0|Florida|fla|12673994|60||nas|26.06.2011
1-2||Larry Smith|1|17|16|94.1|0|5.2|Columbus|cbj|21941487|60||was|26.06.2011
1-2||Reinis Baltrausis|1|29|25|86.2|0|5.3|St. Louis|stl|20210989|60||atl|26.06.2011
1-2||Gennaro Parravicini|1|18|18|100|1|5.8|Philadelphia|phi|14324984|60||buf|26.06.2011
1-2||Pēteris Ūsiņš|1|17|17|100|1|5.5|NY Islanders|nyi|16041536|60||bos|26.06.2011
1-2||Erkki Tella|1|23|22|95.7|0|6.0|NJ Devils|njd|17447808|60||tor|26.06.2011
1-2||Jocelyn Thibault|1|14|14|100|1|5.3|Pittsburgh|pit|22385348|60||ott|26.06.2011
1-1||Dominik Hubač|1|7|7|100|1|4.7|Montreal|mtl|21603251|60||nyr|26.06.2011
1-2||Adam Miček|1|27|25|92.6|0|5.8|LA Kings|lak|26049920|60||edm|26.06.2011
1-2||Stan Lackovič|1|25|24|96|0|6.2|San Jose|sjs|23457558|60||min|26.06.2011
1-2||Valio Wendelin|1|19|18|94.7|0|5.2|Phoenix|phx|27529605|40.9666666667||cgy|26.06.2011
2-2||Drago Janežič|1|6|5|83.3|0|4.0|Phoenix|phx|28290205|19.0333333333||cgy|26.06.2011
1-2||Oscar Maudlin|1|29|27|93.1|0|6.2|Colorado|col|13803905|60||ana|26.06.2011
1-2||Oleg Pisarčík|1|41|40|97.6|0|7.5|Vancouver|van|13198093|60||dal|26.06.2011
1-2||Hans-Erik Nørgaard|1|50|43|86|0|6.3|Chicago|chi|21156671|60||car|26.06.2011
1-1||Gatis Pakalns|1|47|37|78.7|0|5.2|Tampa Bay|tbl|27990891|60||det|26.06.2011
1-1||Ján Džogan|1|44|44|100|1|8.2|Nashville|nas|22670313|60||fla|26.06.2011
1-2||Rafael Zahnd|1|29|26|89.7|0|5.5|Washington|was|26905564|40||cbj|26.06.2011
2-2||Jan Hrabovský|1|16|15|93.8|0|5.0|Washington|was|27992924|20||cbj|26.06.2011
1-2||Michel Meili|1|16|14|87.5|0|4.9|Atlanta|atl|17152958|60||stl|26.06.2011
1-2||Michal Feješ|1|40|36|90|0|6.2|Buffalo|buf|17511670|60||phi|26.06.2011
1-1||Yuriy Bakhvalov|1|34|30|88.2|0|5.9|Boston|bos|28500438|60||nyi|26.06.2011
1-2||Jonatán Pichlač|1|32|29|90.6|0|6.0|Toronto|tor|16825202|60||nyi|26.06.2011
1-2||Ruslan Hitrun|1|15|12|80|0|4.5|Ottawa|ott|25765790|30.3833333333||pit|26.06.2011
2-2||Tichomil Lichner|1|24|20|83.3|0|4.8|Ottawa|ott|19402886|29.6166666667||pit|26.06.2011
1-1||Fernando Altorfer|1|47|39|83|0|5.9|NY Rangers|nyr|24142568|60||mtl|26.06.2011
1-2||Čistomil Romanovič|1|9|9|100|0|4.8|Edmonton|edm|20647986|30.0333333333||lak|26.06.2011
2-2||Terry Sellars|1|17|15|88.2|0|4.8|Edmonton|edm|20616518|29.9666666667||lak|26.06.2011
1-2||Yuriy Baskakov|1|10|8|80|0|4.3|Minnesota|min|16218067|30.7166666667||sjs|26.06.2011
2-2||Hugo Kukučiak|1|11|9|81.8|0|4.4|Minnesota|min|21342258|29.2833333333||sjs|26.06.2011
1-2||Glenn Clark|1|22|21|95.5|0|5.9|Calgary|cgy|24711743|60||phx|26.06.2011
1-2||Sepp Sluiter|1|27|21|77.8|0|4.7|Anaheim|ana|17113025|60||col|26.06.2011
1-2||Benjamin Ferrand|1|17|15|88.2|0|4.8|Dallas|dal|24300997|60||van|26.06.2011
1-2||Jakub Čermák|1|21|21|100|1|5.9|Florida|fla|12673994|60||chi|25.06.2011
1-2||Manuel Mankovecký|1|19|17|89.5|0|5.1|Detroit|det|17155279|60||was|25.06.2011
1-2||Michel Meili|1|14|14|100|1|5.5|Atlanta|atl|17152958|60||nas|25.06.2011
1-2||Marin Bakalov|1|17|17|100|1|5.6|Carolina|car|19339743|60||cbj|25.06.2011
1-2||Reinis Baltrausis|1|7|6|85.7|0|4.3|St. Louis|stl|20210989|60||tbl|25.06.2011
1-2||Jonatán Pichlač|1|23|22|95.7|0|5.9|Toronto|tor|16825202|60||tbl|25.06.2011
1-2||Ruslan Hitrun|1|22|13|59.1|0|3.2|Ottawa|ott|25765790|30.25||nyi|25.06.2011
2-2||Tichomil Lichner|1|30|28|93.3|0|6.1|Ottawa|ott|19402886|29.75||nyi|25.06.2011
1-2||Erkki Tella|1|21|21|100|1|6.1|NJ Devils|njd|17447808|60||mtl|25.06.2011
1-2||Jaroslav Halák|1|35|33|94.3|0|6.7|Pittsburgh|pit|24109404|60||buf|25.06.2011
1-1||Fernando Altorfer|1|42|40|95.2|0|7.4|NY Rangers|nyr|24142568|60||bos|25.06.2011
1-2||Valio Wendelin|1|38|32|84.2|0|5.6|Phoenix|phx|27529605|41.6666666667||edm|25.06.2011
2-2||Drago Janežič|1|14|14|100|0|5.1|Phoenix|phx|28290205|18.3333333333||edm|25.06.2011
1-2||Sepp Sluiter|1|20|18|90|0|5.1|Anaheim|ana|17113025|60||min|25.06.2011
1-2||Glenn Clark|1|35|32|91.4|0|6.4|Calgary|cgy|24711743|60||dal|25.06.2011
1-2||Oscar Maudlin|1|9|9|100|1|4.9|Colorado|col|13803905|60||lak|25.06.2011
1-2||Stan Lackovič|1|7|7|100|1|4.8|San Jose|sjs|23457558|60||van|25.06.2011
1-2||Hans-Erik Nørgaard|1|32|29|90.6|0|6.0|Chicago|chi|21156671|60||fla|25.06.2011
1-2||Rafael Zahnd|1|34|27|79.4|0|5.0|Washington|was|26905564|39.0333333333||det|25.06.2011
2-2||Jan Hrabovský|1|19|18|94.7|0|5.2|Washington|was|27992924|20.9666666667||det|25.06.2011
1-1||Ján Džogan|1|45|41|91.1|0|6.9|Nashville|nas|22670313|60||atl|25.06.2011
1-2||Larry Smith|1|52|42|80.8|0|5.7|Columbus|cbj|21941487|60||car|25.06.2011
1-1||Gatis Pakalns|1|40|29|72.5|0|4.3|Tampa Bay|tbl|27990891|60||stl|25.06.2011
1-2||Gennaro Parravicini|1|33|27|81.8|0|5.1|Philadelphia|phi|14324984|60||tor|25.06.2011
1-2||Pēteris Ūsiņš|1|10|10|100|1|4.9|NY Islanders|nyi|16041536|60||ott|25.06.2011
1-2||Damian Ackerknecht|1|48|45|93.8|0|7.4|Montreal|mtl|20629504|60||njd|25.06.2011
1-2||Michal Feješ|1|34|31|91.2|0|6.0|Buffalo|buf|17511670|60||pit|25.06.2011
1-1||Yuriy Bakhvalov|1|24|21|87.5|0|5.1|Boston|bos|28500438|60||nyr|25.06.2011
1-2||Čistomil Romanovič|1|10|9|90|0|4.7|Edmonton|edm|20647986|30.3||phx|25.06.2011
2-2||Terry Sellars|1|9|9|100|0|5.0|Edmonton|edm|20616518|29.7||phx|25.06.2011
1-2||Yuriy Baskakov|1|12|12|100|0|5.2|Minnesota|min|16218067|30.5833333333||ana|25.06.2011
2-2||Hugo Kukučiak|1|14|13|92.9|0|5.2|Minnesota|min|21342258|29.4166666667||ana|25.06.2011
1-2||Benjamin Ferrand|1|17|14|82.4|0|4.5|Dallas|dal|24300997|60||cgy|25.06.2011
1-2||Adam Miček|1|37|30|81.1|0|5.2|LA Kings|lak|26049920|60||col|25.06.2011
1-2||Oleg Pisarčík|1|41|36|87.8|0|6.2|Vancouver|van|13198093|60||sjs|25.06.2011
1-2||Hans-Erik Nørgaard|1|44|35|79.5|0|5.2|Chicago|chi|21156671|60||atl|19.06.2011
1-2||Manuel Mankovecký|1|5|3|60|0|3.9|Detroit|det|17155279|8.3||car|19.06.2011
2-2||Aleksandrs Bergsons|1|36|30|83.3|0|5.3|Detroit|det|13123516|51.7||car|19.06.2011
1-1||Gatis Pakalns|1|39|34|87.2|0|5.9|Tampa Bay|tbl|27990891|60||nas|19.06.2011
1-2||Arnošt Novák|1|10|10|100|1|5.1|Florida|fla|29223646|60||cbj|19.06.2011
1-2||Reinis Baltrausis|1|6|5|83.3|0|4.3|St. Louis|stl|20210989|60||was|19.06.2011
1-2||Gennaro Parravicini|1|22|19|86.4|0|5.1|Philadelphia|phi|14324984|60||mtl|19.06.2011
1-2||Michal Feješ|1|48|44|91.7|0|7.0|Buffalo|buf|17511670|60||nyi|19.06.2011
1-2||Erkki Tella|1|7|6|85.7|0|4.5|NJ Devils|njd|17447808|60||bos|19.06.2011
1-2||Jocelyn Thibault|1|42|36|85.7|0|6.0|Pittsburgh|pit|22385348|60||tor|19.06.2011
1-2||Pankrác Kružliak|1|18|16|88.9|0|5.1|Ottawa|ott|16439600|60||nyr|19.06.2011
1-2||Benjamin Ferrand|1|22|22|100|0|6.2|Dallas|dal|24300997|40.6833333333||edm|19.06.2011
2-2||Etienne Dugas|1|11|9|81.8|0|4.6|Dallas|dal|26041188|19.3166666667||edm|19.06.2011
1-2||Yuriy Baskakov|1|9|8|88.9|0|4.7|Minnesota|min|16218067|30.0166666667||lak|19.06.2011
2-2||Hugo Kukučiak|1|9|9|100|0|4.8|Minnesota|min|21342258|29.9833333333||lak|19.06.2011
1-2||Stan Lackovič|1|7|7|100|1|4.8|San Jose|sjs|23457558|60||cgy|19.06.2011
1-1||Miķelis Kalnišs|1|9|9|100|1|4.9|Colorado|col|10753182|60||phx|19.06.2011
1-2||Sepp Sluiter|1|6|6|100|1|4.5|Anaheim|ana|17113025|60||van|19.06.2011
1-2||Michel Meili|1|17|17|100|1|5.6|Atlanta|atl|17152958|60||chi|19.06.2011
1-2||Marin Bakalov|1|20|17|85|0|5.1|Carolina|car|19339743|60||det|19.06.2011
1-2||Patrik Kočiš|1|7|7|100|1|4.8|Nashville|nas|15189453|60||tbl|19.06.2011
1-2||Larry Smith|1|56|45|80.4|0|5.7|Columbus|cbj|21941487|60||fla|19.06.2011
1-2||Rafael Zahnd|1|23|16|69.6|0|3.9|Washington|was|26905564|40||stl|19.06.2011
2-2||Jan Hrabovský|1|20|16|80|0|4.6|Washington|was|27992924|20||stl|19.06.2011
1-2||Damian Ackerknecht|1|31|30|96.8|0|6.5|Montreal|mtl|20629504|60||phi|19.06.2011
1-2||Pēteris Ūsiņš|1|19|19|100|1|5.7|NY Islanders|nyi|16041536|60||buf|19.06.2011
1-1||Yuriy Bakhvalov|1|42|33|78.6|0|5.1|Boston|bos|28500438|60||njd|19.06.2011
1-2||Jonatán Pichlač|1|19|18|94.7|0|5.4|Toronto|tor|16825202|60||njd|19.06.2011
1-1||Fernando Altorfer|1|38|32|84.2|0|5.5|NY Rangers|nyr|24142568|60||ott|19.06.2011
1-2||Čistomil Romanovič|1|21|17|81|0|4.6|Edmonton|edm|20647986|30.95||dal|19.06.2011
2-2||Terry Sellars|1|13|12|92.3|0|4.9|Edmonton|edm|20616518|29.05||dal|19.06.2011
1-2||Adam Miček|1|33|28|84.8|0|5.3|LA Kings|lak|26049920|60||min|19.06.2011
1-1||Glenn Clark|1|45|36|80|0|5.2|Calgary|cgy|24711743|60||sjs|19.06.2011
1-2||Valio Wendelin|1|28|25|89.3|0|5.6|Phoenix|phx|27529605|41||col|19.06.2011
2-2||Drago Janežič|1|18|13|72.2|0|4.0|Phoenix|phx|28290205|19||col|19.06.2011
1-2||Oleg Pisarčík|1|55|49|89.1|0|7.2|Vancouver|van|13198093|60||ana|19.06.2011
1-2||Michel Meili|1|25|24|96|0|6.2|Atlanta|atl|17152958|60||car|18.06.2011
1-2||Arnošt Novák|1|2|2|100|0|4.2|Florida|fla|29223646|41.3166666667||tbl|18.06.2011
2-2||Jakub Čermák|1|2|2|100|0|4.4|Florida|fla|12673994|18.6833333333||tbl|18.06.2011
1-2||Manuel Mankovecký|1|39|38|97.4|0|7.2|Detroit|det|17155279|60||nas|18.06.2011
1-2||Reinis Baltrausis|1|18|16|88.9|0|5.1|St. Louis|stl|20210989|60||cbj|18.06.2011
1-2||Hans-Erik Nørgaard|1|14|14|100|1|5.3|Chicago|chi|21156671|60||was|18.06.2011
1-2||Oscar Maudlin|1|11|10|90.9|0|4.7|Colorado|col|13803905|60||buf|18.06.2011
1-2||Yuriy Baskakov|1|18|16|88.9|0|5.0|Minnesota|min|16218067|30.55||tor|18.06.2011
2-2||Hugo Kukučiak|1|16|14|87.5|0|4.8|Minnesota|min|21342258|29.45||tor|18.06.2011
1-2||Oleg Pisarčík|1|23|23|100|1|6.1|Vancouver|van|13198093|60||ott|18.06.2011
1-2||Čistomil Romanovič|1|12|10|83.3|0|4.3|Edmonton|edm|20647986|30.0666666667||mtl|18.06.2011
2-2||Terry Sellars|1|19|17|89.5|0|5.1|Edmonton|edm|20616518|29.9333333333||mtl|18.06.2011
1-1||Glenn Clark|1|27|24|88.9|0|5.4|Calgary|cgy|24711743|60||bos|18.06.2011
1-2||Erkki Tella|1|26|24|92.3|0|5.6|NJ Devils|njd|17447808|60||ana|18.06.2011
1-2||Stan Lackovič|1|9|7|77.8|0|4.4|San Jose|sjs|23457558|14.4333333333||nyi|18.06.2011
2-2||Havel Franěk|1|23|21|91.3|0|5.7|San Jose|sjs|14808227|45.5666666667||nyi|18.06.2011
1-2||Gennaro Parravicini|1|17|17|100|1|5.5|Philadelphia|phi|14324984|60||lak|18.06.2011
1-2||Jocelyn Thibault|1|19|19|100|1|5.8|Pittsburgh|pit|22385348|60||dal|18.06.2011
1-1||Fernando Altorfer|1|36|35|97.2|0|6.9|NY Rangers|nyr|24142568|60||phx|18.06.2011
1-2||Marin Bakalov|1|32|27|84.4|0|5.3|Carolina|car|19339743|60||atl|18.06.2011
1-1||Gatis Pakalns|1|61|48|78.7|0|5.6|Tampa Bay|tbl|27990891|60||fla|18.06.2011
1-2||Patrik Kočiš|1|33|30|90.9|0|6.0|Nashville|nas|15189453|60||det|18.06.2011
1-2||Larry Smith|1|41|34|82.9|0|5.5|Columbus|cbj|21941487|60||stl|18.06.2011
1-1||Jan Hrabovský|1|48|39|81.3|0|5.7|Washington|was|27992924|60||chi|18.06.2011
1-2||Michal Feješ|1|30|24|80|0|4.7|Buffalo|buf|17511670|60||col|18.06.2011
1-2||Jonatán Pichlač|1|31|30|96.8|0|6.5|Toronto|tor|16825202|60||col|18.06.2011
1-2||Ruslan Hitrun|1|13|11|84.6|0|4.6|Ottawa|ott|25765790|31.9666666667||van|18.06.2011
2-2||Tichomil Lichner|1|14|13|92.9|0|4.9|Ottawa|ott|19402886|28.0333333333||van|18.06.2011
1-2||Damian Ackerknecht|1|20|20|100|1|6.0|Montreal|mtl|20629504|60||edm|18.06.2011
1-1||Yuriy Bakhvalov|1|24|24|100|1|6.2|Boston|bos|28500438|60||cgy|18.06.2011
1-2||Sepp Sluiter|1|25|24|96|0|6.2|Anaheim|ana|17113025|60||njd|18.06.2011
1-2||Pēteris Ūsiņš|1|35|30|85.7|0|5.5|NY Islanders|nyi|16041536|60||sjs|18.06.2011
1-2||Adam Miček|1|39|33|84.6|0|5.6|LA Kings|lak|26049920|60||phi|18.06.2011
