ana|-49|1|248|458|-210|7.66|85.15|5.23|39.02|3|5|0|3|7|49|14.29|16|72|77.78|-------------|19|68|256|656|13|pacific|
wpg|46|5|466|265|201|13.73|93.21|1.38|60.76|11|7|6|0|16|54|29.63|5|58|91.38|-------------|64|18|432|711|13|southeast|
bos|47|2|518|220|298|13.32|90.00|1.69|65.56|25|9|1|4|14|66|21.21|3|48|93.75|-------------|69|22|472|720|13|northeast|
buf|0|0|372|351|21|15.05|84.05|4.31|63.40|7|7|4|4|13|71|18.31|12|63|80.95|-------------|56|56|433|683|13|northeast|
cgy|33|5|403|316|87|13.40|93.35|1.62|53.72|13|8|5|0|20|74|27.03|6|63|90.48|-------------|54|21|361|672|13|northwest|
car|55|5|535|199|336|14.39|88.94|1.69|59.22|38|11|6|0|15|66|22.73|4|58|93.10|-------------|77|22|382|645|13|southeast|
chi|-5|2|370|347|23|7.84|90.20|2.62|50.92|8|2|5|2|6|46|13.04|8|74|89.19|-------------|29|34|359|705|13|central|
col|39|4|472|224|248|12.50|91.07|1.54|60.88|16|5|2|1|14|84|16.67|3|34|91.18|-------------|59|20|417|685|13|northwest|
cbj|-23|0|347|392|-45|8.07|86.99|3.92|46.93|8|3|2|4|7|71|9.86|18|65|72.31|-------------|28|51|329|701|13|central|
dal|-20|2|309|362|-53|7.44|88.12|3.31|44.64|2|2|1|3|2|43|4.65|13|85|84.71|-------------|23|43|304|681|13|pacific|
det|52|4|455|286|169|15.38|93.71|1.38|44.57|18|10|2|1|15|64|23.44|5|65|92.31|-------------|70|18|287|644|13|central|
edm|-90|1|260|470|-210|4.23|78.51|7.77|44.81|3|1|0|10|3|59|5.08|19|62|69.35|-------------|11|101|311|694|13|northwest|
fla|43|2|428|299|129|17.29|89.63|2.38|57.28|31|11|4|1|16|50|32.00|11|66|83.33|-------------|74|31|409|714|13|southeast|
lak|25|2|376|323|53|13.83|91.64|2.08|54.66|25|8|4|2|13|78|16.67|2|33|93.94|-------------|52|27|393|719|13|pacific|
min|26|2|389|284|105|13.11|91.20|1.92|52.44|16|8|5|2|8|62|12.90|8|57|85.96|-------------|51|25|365|696|13|northwest|
mtl|30|4|473|292|181|11.63|91.44|1.92|56.60|14|15|3|2|11|75|14.67|6|59|89.83|-------------|55|25|373|659|13|northeast|
nas|0|1|327|360|-33|12.54|88.61|3.15|51.31|10|3|3|1|9|53|16.98|10|65|84.62|-------------|41|41|371|723|13|central|
njd|-107|1|131|602|-471|3.82|81.40|8.62|26.98|0|2|0|9|3|55|5.45|32|81|60.49|-------------|5|112|184|682|13|atlantic|
ott|-11|2|285|439|-154|11.23|90.21|3.31|39.29|4|4|0|4|9|72|12.50|7|53|86.79|-------------|32|43|266|677|13|atlantic|
phi|-76|0|142|609|-467|3.52|86.70|6.23|39.05|0|0|0|3|2|40|5.00|26|87|70.11|-------------|5|81|287|735|13|atlantic|
phx|26|4|447|323|124|12.98|90.09|2.46|52.50|15|7|1|3|11|52|21.15|3|56|94.64|-------------|58|32|368|701|13|northeast|
pit|-28|1|286|406|-120|8.04|87.44|3.92|50.42|9|2|3|1|8|40|20.00|12|81|85.19|-------------|23|51|356|706|13|atlantic|
nyi|15|4|451|265|186|8.20|91.70|1.69|54.43|5|7|4|1|8|60|13.33|7|72|90.28|-------------|37|22|350|643|13|pacific|
nyr|9|2|387|343|44|12.40|88.63|3.00|52.05|13|4|1|3|18|82|21.95|9|44|79.55|-------------|48|39|318|611|13|atlantic|
sjs|-86|1|100|625|-525|13.00|84.16|7.62|22.62|4|1|1|2|5|52|9.62|26|80|67.50|-------------|13|99|171|756|13|pacific|
stl|17|4|323|394|-71|14.24|92.64|2.23|51.29|24|7|0|1|17|61|27.87|6|67|91.04|-------------|46|29|339|661|13|central|
tbl|17|2|312|406|-94|15.38|92.36|2.38|49.38|14|4|6|1|19|76|25.00|10|54|81.48|-------------|48|31|321|650|13|southeast|
tor|7|2|452|262|190|9.07|87.02|2.62|55.41|12|8|1|0|5|64|7.81|12|41|70.73|-------------|41|34|389|702|13|northeast|
van|-23|1|297|418|-121|8.08|88.76|3.62|49.54|2|5|2|1|8|67|11.94|10|57|82.46|-------------|24|47|323|652|13|northwest|
was|31|3|438|259|179|12.79|90.35|1.92|52.39|14|4|0|3|14|59|23.73|7|45|84.44|-------------|56|25|351|670|13|southeast|

