1-2||Oscar Maudlin|1|33|29|87.9|0|5.8|Colorado|col|13803905|60||atl|15.05.2011
1-1||Michel Meili|1|30|28|93.3|0|6.3|Atlanta|atl|17152958|60||col|15.05.2011
1-2||Oscar Maudlin|1|20|17|85|0|4.8|Colorado|col|13803905|60||atl|14.05.2011
1-2||Michel Meili|1|22|20|90.9|0|5.6|Atlanta|atl|17152958|60||col|14.05.2011
1-2||Jakub Čermák|1|33|31|93.9|0|6.5|Florida|fla|12673994|60||atl|08.05.2011
1-2||Oscar Maudlin|1|34|32|94.1|0|6.5|Colorado|col|13803905|60||ana|08.05.2011
1-2||Michel Meili|1|27|24|88.9|0|5.4|Atlanta|atl|17152958|60||fla|08.05.2011
1-2||Sepp Sluiter|1|25|21|84|0|4.9|Anaheim|ana|17113025|60||col|08.05.2011
1-2||Jakub Čermák|1|27|23|85.2|0|5.1|Florida|fla|12673994|60||atl|07.05.2011
1-2||Sepp Sluiter|1|27|24|88.9|0|5.5|Anaheim|ana|17113025|60||col|07.05.2011
1-2||Michel Meili|1|22|20|90.9|0|5.4|Atlanta|atl|17152958|60||fla|07.05.2011
1-2||Oscar Maudlin|1|32|30|93.8|0|6.5|Colorado|col|13803905|60||ana|07.05.2011
1-2||Reinis Baltrausis|1|3|2|66.7|0|3.9|NY Islanders|nyi|20210989|3.51666666667||atl|01.05.2011
2-2||Peter Vysocký|1|41|38|92.7|0|6.8|NY Islanders|nyi|16240308|56.4833333333||atl|01.05.2011
1-2||Jakub Čermák|1|34|31|91.2|0|6.3|Florida|fla|12673994|60||njd|01.05.2011
1-2||Hans-Erik Nørgaard|1|46|42|91.3|0|6.9|Chicago|chi|21156671|60||ana|01.05.2011
1-2||Stan Lackovič|1|22|19|86.4|0|5.0|San Jose|sjs|23457558|33.0666666667||col|01.05.2011
2-2||Havel Franěk|1|19|17|89.5|0|5.1|San Jose|sjs|14808227|26.9333333333||col|01.05.2011
1-2||Michel Meili|1|18|16|88.9|0|5.0|Atlanta|atl|17152958|60||nyi|01.05.2011
1-2||Erkki Tella|1|36|32|88.9|0|6.0|NJ Devils|njd|17447808|60||fla|01.05.2011
1-2||Sepp Sluiter|1|27|24|88.9|0|5.6|Anaheim|ana|17113025|60||chi|01.05.2011
1-2||Oscar Maudlin|1|26|22|84.6|0|5.4|Colorado|col|13803905|60||sjs|01.05.2011
1-2||Reinis Baltrausis|1|28|24|85.7|0|5.1|NY Islanders|nyi|20210989|60||atl|30.04.2011
1-2||Erkki Tella|1|26|23|88.5|0|5.3|NJ Devils|njd|17447808|60||fla|30.04.2011
1-2||Sepp Sluiter|1|20|19|95|0|5.7|Anaheim|ana|17113025|60||chi|30.04.2011
1-2||Oscar Maudlin|1|18|17|94.4|0|5.4|Colorado|col|13803905|60||sjs|30.04.2011
1-2||Michel Meili|1|17|16|94.1|0|5.4|Atlanta|atl|17152958|60||nyi|30.04.2011
1-2||David Kozák|1|29|28|96.6|0|6.5|Florida|fla|11959398|60||njd|30.04.2011
1-2||Hans-Erik Nørgaard|1|56|54|96.4|0|8.5|Chicago|chi|21156671|60||ana|30.04.2011
1-2||Stan Lackovič|1|21|20|95.2|0|5.6|San Jose|sjs|23457558|42.75||col|30.04.2011
2-2||Havel Franěk|1|5|4|80|0|4.2|San Jose|sjs|14808227|17.25||col|30.04.2011
1-2||Michel Meili|1|18|15|83.3|0|4.7|Atlanta|atl|17152958|60||tor|24.04.2011
1-1||Gennaro Parravicini|1|43|34|79.1|0|5.2|Philadelphia|phi|14324984|60||njd|24.04.2011
1-2||Reinis Baltrausis|1|17|16|94.1|0|5.2|NY Islanders|nyi|20210989|60||buf|24.04.2011
