1-2||Vincenzo Benini|1|29|27|93.1|0|6.2|Detroit|det|18159167|60||car|02.10.2011
1-2||Marin Bakalov|1|23|20|87|0|5.2|Carolina|car|19339743|60||det|02.10.2011
1-2||Marin Bakalov|1|29|26|89.7|0|5.8|Carolina|car|19339743|60||det|01.10.2011
1-2||Vincenzo Benini|1|8|4|50|0|3.4|Detroit|det|18159167|15.1666666667||car|01.10.2011
2-2||Manuel Mankovecký|1|27|23|85.2|0|5.3|Detroit|det|17155279|44.8333333333||car|01.10.2011
1-2||Vavrinec Figura|1|32|29|90.6|0|5.9|Florida|fla|15587700|60||car|25.09.2011
1-2||Stan Lackovič|1|14|12|85.7|0|4.6|San Jose|sjs|23457558|29.5166666667||det|25.09.2011
2-2||Víctor Ibias|1|12|10|83.3|0|4.3|San Jose|sjs|13366779|30.4833333333||det|25.09.2011
1-2||Marin Bakalov|1|24|22|91.7|0|5.6|Carolina|car|19339743|60||fla|25.09.2011
1-2||Vincenzo Benini|1|29|28|96.6|0|6.5|Detroit|det|18159167|60||sjs|25.09.2011
1-2||Vavrinec Figura|1|40|36|90|0|6.2|Florida|fla|15587700|60||car|24.09.2011
1-2||Vincenzo Benini|1|31|28|90.3|0|5.9|Detroit|det|18159167|60||sjs|24.09.2011
1-2||Marin Bakalov|1|22|20|90.9|0|5.5|Carolina|car|19339743|60||fla|24.09.2011
1-2||Stan Lackovič|1|18|16|88.9|0|5.1|San Jose|sjs|23457558|37.75||det|24.09.2011
2-2||Víctor Ibias|1|11|11|100|0|5.2|San Jose|sjs|13366779|22.25||det|24.09.2011
1-2||Marin Bakalov|1|33|30|90.9|0|6.2|Carolina|car|19339743|60||wpg|18.09.2011
1-2||Jakub Čermák|1|26|23|88.5|0|5.7|Florida|fla|12673994|60||tor|18.09.2011
1-2||Vincenzo Benini|1|27|22|81.5|0|5.0|Detroit|det|18159167|60||col|18.09.2011
1-2||Stan Lackovič|1|29|28|96.6|0|6.5|San Jose|sjs|23457558|60||min|18.09.2011
1-2||Michel Meili|1|21|17|81|0|4.6|Winnipeg|wpg|17152958|60||car|18.09.2011
1-2||Jonatán Pichlač|1|33|25|75.8|0|4.4|Toronto|tor|16825202|60||car|18.09.2011
1-2||Oscar Maudlin|1|20|17|85|0|4.9|Colorado|col|13803905|60||det|18.09.2011
1-2||Hugo Kukučiak|1|11|9|81.8|0|4.2|Minnesota|min|21342258|30.0166666667||sjs|18.09.2011
2-2||Yuriy Baskakov|1|13|9|69.2|0|4.0|Minnesota|min|16218067|29.9833333333||sjs|18.09.2011
1-2||Michel Meili|1|42|40|95.2|0|7.2|Winnipeg|wpg|17152958|60||car|17.09.2011
1-2||Vavrinec Figura|1|24|18|75|0|4.3|Florida|fla|15587700|60||tor|17.09.2011
1-2||Oscar Maudlin|1|27|20|74.1|0|4.3|Colorado|col|13803905|60||det|17.09.2011
1-2||Yuriy Baskakov|1|13|12|92.3|0|4.7|Minnesota|min|16218067|32.2666666667||sjs|17.09.2011
2-2||Hugo Kukučiak|1|15|12|80|0|4.4|Minnesota|min|21342258|27.7333333333||sjs|17.09.2011
1-2||Marin Bakalov|1|34|33|97.1|0|6.8|Carolina|car|19339743|60||wpg|17.09.2011
1-2||Jonatán Pichlač|1|34|32|94.1|0|6.7|Toronto|tor|16825202|60||wpg|17.09.2011
1-2||Vincenzo Benini|1|35|31|88.6|0|6.1|Detroit|det|18159167|60||col|17.09.2011
1-2||Stan Lackovič|1|5|3|60|0|4.1|San Jose|sjs|23457558|14.4833333333||min|17.09.2011
2-2||Víctor Ibias|1|23|23|100|0|6.3|San Jose|sjs|13366779|45.5166666667||min|17.09.2011
1-2||Michel Meili|1|11|11|100|1|5.0|Winnipeg|wpg|17152958|60||pit|11.09.2011
1-2||Michal Feješ|1|38|35|92.1|0|6.3|Buffalo|buf|17511670|60||tor|11.09.2011
1-2||Marin Bakalov|1|16|15|93.8|0|5.1|Carolina|car|19339743|60||phi|11.09.2011
1-2||Vavrinec Figura|1|18|18|100|1|5.8|Florida|fla|15587700|60||nyi|11.09.2011
1-2||Gabriel Kelemen|1|5|4|80|0|4.4|Colorado|col|26027991|60||ana|11.09.2011
1-2||Stan Lackovič|1|16|15|93.8|0|5.3|San Jose|sjs|23457558|60||nas|11.09.2011
1-1||Reinis Baltrausis|1|31|29|93.5|0|6.1|St. Louis|stl|20210989|60||det|11.09.2011
1-2||Hugo Kukučiak|1|18|17|94.4|0|5.5|Minnesota|min|21342258|30.6666666667||chi|11.09.2011
2-2||Yuriy Baskakov|1|15|12|80|0|4.7|Minnesota|min|16218067|29.3333333333||chi|11.09.2011
1-2||Jocelyn Thibault|1|5|2|40|0|3.5|Pittsburgh|pit|22385348|6.6||wpg|11.09.2011
2-2||Jaroslav Halák|1|43|33|76.7|0|4.7|Pittsburgh|pit|24109404|53.4||wpg|11.09.2011
1-2||Jonatán Pichlač|1|14|13|92.9|0|5.1|Toronto|tor|16825202|60||wpg|11.09.2011
