1-2||Loic Lefevre|1|23|21|91.3|0|5.7|Colorado|col|18517170|60||car|11.12.2011
1-2||Marin Bakalov|1|31|28|90.3|0|5.7|Carolina|car|19339743|60||col|11.12.2011
1-2||Marin Bakalov|1|26|20|76.9|0|4.4|Carolina|car|19339743|60||col|10.12.2011
1-2||Loic Lefevre|1|34|32|94.1|0|6.6|Colorado|col|18517170|60||car|10.12.2011
1-2||Vavrinec Figura|1|47|44|93.6|0|7.2|Florida|fla|15587700|60||car|04.12.2011
1-2||Loic Lefevre|1|48|47|97.9|0|8.2|Colorado|col|18517170|60||det|04.12.2011
1-2||Marin Bakalov|1|23|21|91.3|0|5.6|Carolina|car|19339743|60||fla|04.12.2011
1-2||Vincenzo Benini|1|59|57|96.6|0|8.7|Detroit|det|18159167|60||col|04.12.2011
1-2||Vavrinec Figura|1|37|29|78.4|0|5.0|Florida|fla|15587700|60||car|03.12.2011
1-2||Norbert Gróf|1|35|29|82.9|0|5.3|Detroit|det|20129265|51.2333333333||col|03.12.2011
2-2||Evsey Klimontovich|1|6|4|66.7|0|4.0|Detroit|det|30047382|8.76666666667||col|03.12.2011
1-2||Marin Bakalov|1|24|21|87.5|0|5.5|Carolina|car|19339743|60||fla|03.12.2011
1-2||Loic Lefevre|1|17|15|88.2|0|4.9|Colorado|col|18517170|60||det|03.12.2011
1-2||Yuriy Bakhvalov|1|45|38|84.4|0|6.0|Boston|bos|28500438|60||car|27.11.2011
1-2||Vavrinec Figura|1|30|28|93.3|0|6.2|Florida|fla|15587700|60||tor|27.11.2011
1-2||Daniel Duda|1|27|22|81.5|0|4.9|Minnesota|min|16262366|60||det|27.11.2011
1-2||Stan Lackovič|1|30|28|93.3|0|6.3|San Jose|sjs|23457558|60||col|27.11.2011
1-2||Marin Bakalov|1|13|11|84.6|0|4.6|Carolina|car|19339743|60||bos|27.11.2011
1-2||Jonatán Pichlač|1|24|21|87.5|0|5.3|Toronto|tor|16825202|60||bos|27.11.2011
1-2||Vincenzo Benini|1|21|19|90.5|0|5.5|Detroit|det|18159167|60||min|27.11.2011
1-2||Loic Lefevre|1|30|24|80|0|4.7|Colorado|col|18517170|60||sjs|27.11.2011
1-2||Marin Bakalov|1|15|15|100|1|5.5|Carolina|car|19339743|60||bos|26.11.2011
1-2||Vavrinec Figura|1|31|27|87.1|0|5.6|Florida|fla|15587700|60||tor|26.11.2011
1-2||Norbert Gróf|1|32|29|90.6|0|5.8|Detroit|det|20129265|60||min|26.11.2011
1-2||Loic Lefevre|1|23|23|100|1|6.2|Colorado|col|18517170|60||sjs|26.11.2011
1-2||Yuriy Bakhvalov|1|40|31|77.5|0|4.9|Boston|bos|28500438|60||car|26.11.2011
1-2||Jonatán Pichlač|1|4|1|25|0|3.4|Toronto|tor|16825202|5.11666666667||car|26.11.2011
2-2||Lauris Dzintariņš|1|26|24|92.3|0|5.7|Toronto|tor|18297705|54.8833333333||car|26.11.2011
1-2||Daniel Duda|1|21|19|90.5|0|5.5|Minnesota|min|16262366|60||det|26.11.2011
1-2||Stan Lackovič|1|20|18|90|0|5.1|San Jose|sjs|23457558|35.1333333333||col|26.11.2011
2-2||Patrick Zentriegen|1|14|11|78.6|0|4.2|San Jose|sjs|14045151|24.8666666667||col|26.11.2011
1-2||Marin Bakalov|1|9|8|88.9|0|4.5|Carolina|car|19339743|60||buf|23.11.2011
1-2||Michal Feješ|1|42|37|88.1|0|6.1|Buffalo|buf|17511670|60||car|23.11.2011
1-2||Damian Ackerknecht|1|29|25|86.2|0|5.2|Montreal|mtl|20629504|60||tor|20.11.2011
1-2||Yuriy Bakhvalov|1|30|27|90|0|5.9|Boston|bos|28500438|60||nyr|20.11.2011
1-2||Michel Meili|1|19|16|84.2|0|4.9|Winnipeg|wpg|17152958|60||fla|20.11.2011
1-2||Carl Drake|1|35|30|85.7|0|5.7|Columbus|cbj|29726637|60||det|20.11.2011
1-2||Loic Lefevre|1|7|7|100|1|4.6|Colorado|col|18517170|60||chi|20.11.2011
1-2||Stan Lackovič|1|12|11|91.7|0|5.0|San Jose|sjs|23457558|60||nas|20.11.2011
1-1||Reinis Baltrausis|1|20|14|70|0|4.0|St. Louis|stl|20210989|60||min|20.11.2011
1-2||Jonatán Pichlač|1|21|21|100|1|6.0|Toronto|tor|16825202|60||min|20.11.2011
1-2||Fernando Altorfer|1|38|34|89.5|0|6.0|NY Rangers|nyr|24142568|60||bos|20.11.2011
1-2||Vavrinec Figura|1|39|35|89.7|0|6.1|Florida|fla|15587700|60||wpg|20.11.2011
1-2||Vincenzo Benini|1|17|16|94.1|0|5.4|Detroit|det|18159167|41.1||cbj|20.11.2011
2-2||Evsey Klimontovich|1|8|7|87.5|0|4.6|Detroit|det|30047382|18.9||cbj|20.11.2011
1-2||Hans-Erik Nørgaard|1|44|40|90.9|0|6.7|Chicago|chi|21156671|60||col|20.11.2011
1-2||Ján Džogan|1|30|25|83.3|0|5.1|Nashville|nas|22670313|60||sjs|20.11.2011
1-2||Daniel Duda|1|13|10|76.9|0|4.4|Minnesota|min|16262366|30.45||stl|20.11.2011
2-2||Hugo Kukučiak|1|18|17|94.4|0|5.4|Minnesota|min|21342258|29.55||stl|20.11.2011
1-2||Marin Bakalov|1|18|18|100|1|5.8|Carolina|car|19339743|60||buf|19.11.2011
1-2||Jonatán Pichlač|1|18|17|94.4|0|5.3|Toronto|tor|16825202|60||buf|19.11.2011
