1-2||Adam Miček|1|35|29|82.9|0|5.4|LA Kings|lak|26049920|60||bos|25.11.2012
1-2||Yuriy Bakhvalov|1|29|26|89.7|0|5.8|Boston|bos|28500438|60||lak|25.11.2012
1-2||Yuriy Bakhvalov|1|22|21|95.5|0|5.9|Boston|bos|28500438|60||lak|24.11.2012
1-2||Adam Miček|1|42|36|85.7|0|5.9|LA Kings|lak|26049920|60||bos|24.11.2012
1-2||Valio Wendelin|1|21|19|90.5|0|5.3|NY Rangers|nyr|27529605|60||bos|18.11.2012
1-2||Miron Surautsau|1|12|9|75|0|4.2|Calgary|cgy|22262697|28.3833333333||lak|18.11.2012
2-2||Glenn Clark|1|8|7|87.5|0|4.3|Calgary|cgy|24711743|31.6166666667||lak|18.11.2012
1-2||Yuriy Bakhvalov|1|35|32|91.4|0|6.2|Boston|bos|28500438|60||nyr|18.11.2012
1-2||Adam Miček|1|22|19|86.4|0|5.2|LA Kings|lak|26049920|60||cgy|18.11.2012
1-2||Yuriy Bakhvalov|1|25|24|96|0|6.0|Boston|bos|28500438|60||nyr|17.11.2012
1-2||Adam Miček|1|22|21|95.5|0|5.9|LA Kings|lak|26049920|60||cgy|17.11.2012
1-2||Valio Wendelin|1|22|18|81.8|0|4.7|NY Rangers|nyr|27529605|60||bos|17.11.2012
1-2||Glenn Clark|1|27|25|92.6|0|5.7|Calgary|cgy|24711743|60||lak|17.11.2012
1-2||Valio Wendelin|1|14|12|85.7|0|4.8|NY Rangers|nyr|27529605|60||ott|11.11.2012
1-2||Yaroslav Belyakov|1|38|35|92.1|0|6.3|Colorado|col|26900028|60||lak|11.11.2012
1-2||Michal Skuban|1|35|31|88.6|0|6.0|Chicago|chi|29630308|60||cgy|11.11.2012
1-2||Srečko Alagič|1|35|27|77.1|0|4.7|Ottawa|ott|29035329|60||nyr|11.11.2012
1-2||Adam Miček|1|26|24|92.3|0|6.0|LA Kings|lak|26049920|60||col|11.11.2012
1-2||Miron Surautsau|1|10|10|100|0|5.1|Calgary|cgy|22262697|41.8166666667||chi|11.11.2012
2-2||Glenn Clark|1|9|9|100|0|4.9|Calgary|cgy|24711743|18.1833333333||chi|11.11.2012
1-2||Valio Wendelin|1|24|21|87.5|0|5.4|NY Rangers|nyr|27529605|60||ott|10.11.2012
1-2||Adam Miček|1|17|15|88.2|0|5.1|LA Kings|lak|26049920|60||col|10.11.2012
1-2||Glenn Clark|1|26|24|92.3|0|6.0|Calgary|cgy|24711743|60||chi|10.11.2012
1-2||Bohumír Dlouhý|1|58|54|93.1|0|8.0|Ottawa|ott|29241980|60||nyr|10.11.2012
1-2||Yaroslav Belyakov|1|34|29|85.3|0|5.6|Colorado|col|26900028|60||lak|10.11.2012
1-2||Michal Skuban|1|43|40|93|0|6.9|Chicago|chi|29630308|60||cgy|10.11.2012
1-2||Glenn Clark|1|14|13|92.9|0|5.1|Calgary|cgy|24711743|60||edm|07.11.2012
1-2||Noel Newsome|1|20|15|75|0|4.3|Edmonton|edm|30118196|30.9||cgy|07.11.2012
2-2||Ēriks Rozītis|1|24|18|75|0|4.3|Edmonton|edm|30638404|29.1||cgy|07.11.2012
1-2||Gatis Pakalns|1|49|44|89.8|0|6.9|Tampa Bay|tbl|27990891|60||bos|04.11.2012
1-2||Jaroslav Korček|1|26|23|88.5|0|5.4|Toronto|tor|23010996|60||bos|04.11.2012
1-2||Srečko Alagič|1|27|24|88.9|0|5.5|Ottawa|ott|29035329|60||mtl|04.11.2012
1-2||Adam Miček|1|21|21|100|1|5.9|LA Kings|lak|26049920|60||van|04.11.2012
1-2||Glenn Clark|1|7|7|100|1|4.6|Calgary|cgy|24711743|60||edm|04.11.2012
1-2||Yaroslav Belyakov|1|40|37|92.5|0|6.8|Colorado|col|26900028|60||det|04.11.2012
1-2||Michal Skuban|1|20|19|95|0|5.5|Chicago|chi|29630308|60||dal|04.11.2012
1-2||Yuriy Bakhvalov|1|17|16|94.1|0|5.2|Boston|bos|28500438|60||tbl|04.11.2012
1-2||Valio Wendelin|1|18|16|88.9|0|5.2|NY Rangers|nyr|27529605|60||tor|04.11.2012
1-2||Viktar Dzerazhnia|1|26|24|92.3|0|6.0|Montreal|mtl|22293755|60||ott|04.11.2012
1-2||Zoltán Gyulai|1|12|8|66.7|0|3.9|Vancouver|van|26967492|22.75||lak|04.11.2012
2-2||Glenn Gabriel|1|26|24|92.3|0|5.7|Vancouver|van|20860100|37.25||lak|04.11.2012
1-2||Noel Newsome|1|27|24|88.9|0|5.5|Edmonton|edm|30118196|31||cgy|04.11.2012
2-2||Ēriks Rozītis|1|22|17|77.3|0|4.3|Edmonton|edm|30638404|29||cgy|04.11.2012
